clinic_id,name,city,state,status_code,photo_url
"368_2","Ohio County Hospital Sleep Center","Hartford","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxignKZnkHrDhxgH2jUK5UqTv-t7vlfJx81zYgSh0xJCOBKeWa7_F6Oz1-iOWbQEEuYdILO-F5yUYOXIX9zNGsMJC31NlA3b4PdpqHJYcKPi0vFcxI30zJkn9sv-giAH-vC4vBH=w408-h306-k-no"
"367_1","Virtual","Plumerville","AR","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZvMMEwzqeQVUdQXQPeLGPekr7zFb2YU1cMQsJ-kcrnILxK8F7UWzp4JeHowCBslbUMwpAx2HzCsH5ZanHzorTeshJkdfB1VVAYHn5CIB6TcDtNNEg6EL4l_El9QucR9W_6FwO=w800-h600-k-no-p-k-no"
"363_2","MUSC Community Physicians","Bluffton","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxNkfOqylJ-mtsjgr_HWYln6G--6tjRG9wJd36pEdnYQnyHgZxMe3VHnGZDpob9u1UEICZDgx2a6qWIxp3Vd_PSkK4DLrIBUJNQ0iIJtuzfYvkez79IsvxKZy3JjmX36D9QEGcvLofNCD4=w800-h600-k-no-p-k-no"
"372_1","Greeneville Community Hospital East Sleep Center","Greeneville","TN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMB1ucb6Fm8oZphWKQsoDCvjcQQoCyKk8vFv9dBIKTcKG5mwbIbsYc8BDajAPYtp0A4HFP4zwM1WO7g8ooEiDQ-EVo86a3a8yOZDuaJ4ZIae8lPbTEnMxJBk5b0ai0qFK57yY0=w800-h600-k-no-p-k-no"
"375_1","Sleep Center of Ocala, LLC - East","The Villages","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfuIOSxmJSkDAAXauvj97vTWTgrV2PXEBc3JvkZg0-kNrUNjNQuPH0TeuM5UTh41csorww70QrMifdLJWSLN5QfJYaxtfHs8TzvWCPljYmsfh4i0j_Pnc-LhForvy0OlJcqVqv=w800-h600-k-no-p-k-no"
"375_4","Sleep Center of Ocala, LLC - East","Ocala","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwonWPlU-9m1se1g4qFK9AXBGsiZ3Kq56SJUd8Z0DxFxjGQbAbWNfpkxnOPNEz5OviqFmLgmaa_h3ZR0DGshPUuL6QJPnp1s36aFbv7q6U_Y0b23-7z8cgxFWv5j3eiyRulGB-S=w800-h600-k-no"
"375_2","Sleep Center of Ocala, LLC - East","Gainesville","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNTCvgiTTx4YNZtoM6AhgbNPnQHDMHEWmWd5thOXDZRBD8914NdUYWai9AIFan1Xedq0y4ATSKi5EV1b-Apu-C2AR7Lu7FBqNZ_G8Gndoz7xgRVQLb8JMLYuQxv4pk3t1nRpJD=w800-h600-k-no-p-k-no"
"373_1","Florida Sleep Solutions, Inc","Jacksonville","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVReMO_x8vkv5Y8mq5I2phbm6b28qM8RYJXKNYzCXJl7ZoQq7BR4U-Xl_oE2gyOPCHvDo-c-55iNCMlQM0gXcnrQeLrkY43XbV6bKNJgAxOtfVaCDAN-DU8Lm6YUYRXw4JMUQS=w800-h600-k-no"
"374_1","FNC Sleep Disorder Center","Ocala","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxa9aHWy42t0JYGGjbXGHz4d2w6oA2EEitjW77CKNupCVj3yCfELQcArTMhayMbk1DvrfFJBMYR8yDVA_8hsvTEQ4pyJdKyTbjXbtJIc7LE_fI4EkTKzKNPlAaKuaneTyMSvgM=w800-h600-k-no-p-k-no"
"396_1","Center for Sleep Disorders","Johnson City","TN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwL-R2oflhmcDsA8BWrmYC3908DxUhiDRzmXGHBwaNtC6Yki4r8Ik-S0eQw9GEPj3-t-Py-mPMWUjzH1BVf3yexlrYPl9QmiQbtsTKq9iItIamj9KHTvN55Shi8ozeaofrDOXc=w800-h600-k-no-p-k-no"
"400_1","Innovative Sleep Solutions","Columbia","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw28tPMUdijkRFHz41STE3kwNsfE61dbkMFuvFJXrFxgv0XlJixC6rYUgneHnwW-U7gmSVaWx2MsTEQuLLn9wdHNz8M0WBnqKmNBx_1MCtLd-Dclkdsf9UyjUtuCgWPI7hws5h9_js9y3ys=w800-h600-k-no"
"387_1","Southern Missouri Sleep Center","Poplar Bluff","MO","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzq1zHjXJJstx28HokejI5hFmFzj3zxUDYBy_ergKgU7FkLPMnu59zCEP-Urum3Jr5yGhkF3EKWtBoaiZ9kp7h7JYKWDJupo7T-K4wfosmNMgnMzDMwkN8lD1XlG-zv0Ooi6fuxSw=w800-h600-k-no-p-k-no"
"395_1","Owensboro Health Sleep Lab","Owensboro","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxANoHIgY1AxRhJkZfnVKNIx7vaV840nFlVdSen9s0vb0x1sK6fvDmXG_mviKNtTmlRJnxTWSisWe4REUhHYCrJUQB2Fdoa8sUNFpRbLzDXCHkryoRIq7CIzEXFMVW6mm1WEttW=w800-h600-k-no-p-k-no"
"403_1","Deaconess Henderson Sleep Center","Henderson","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKYMXXJqYP4Vfa2QrEq9dt7vyj2MzFNWQuOWQyP0YPcEuMbaTdOKHCobOzJyBC-7UqE7IFQs_dvG-ZeZJ7fPcE2Si5fxjmw2ZrDSd-W8KEkQIyWP8kRe09EpT1ZQvdbNXkNQQk=w800-h600-k-no-p-k-no"
"405_1","Center for Sleep Disorders","Elizabethton","TN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7MsNVnlq8du4SLGnTrsiZtxjxtTtPJL9Qgt44ng3sBMC6maDW-DO5Ta_z9Fqot5x3JAzSOPI0TbdrjBncXabYxLATV4hgDL6alLk_bUd1EPyJIsVjxNZ-ljuOgdgXI-RqfPGg9g=w800-h600-k-no-p-k-no"
"405_4","Center for Sleep Disorders","Marion","VA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlb4JV876TkrR7pioI-E8V8x4-uOUSfuGVUXrc2f6TY0yxp9A9dUBIaxLLWEDQkxlWiiUlOYBEcCVBMD5Bmu4w_Fs7Rg-S3JihR-ZzIV5AOAzpmo0GAXL0vpE6mk95HL8UJomZPA=w800-h600-k-no-p-k-no"
"406_1","Johns Hopkin's All Children's Outpatient Care - East Lake","Palm Harbor","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykuXuM5Oy401I7A1Sc6bDvHZLGSZa3JXlcqRWqAm14CR-Z6GITiBolZa1dKeworuiTKE18U1IONQhp-_oD4Kigch-FgkkdLknGPiuaNmI6I4NFvZGAHkAL_GU7u5Wxm6PRMRNb=w800-h600-k-no"
"400_3","Innovative Sleep Solutions","Chester","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyffsS9ZNegaj3XJbSz3DYAhcsAiN2ioiH-2EHkuOC4aTv29mH_oN0riGyIPUmOYUr-CzORENrL6o_oGTjYEfRH1iUC-QVZkxaH-ELULimQleghbs_rNtQkVUi_SQPVQJwEbQeF=w800-h600-k-no-p-k-no"
"407_6","Specialty Center","Danville","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztObdtJHBc8wiZFAxOicJGLWW5yQSDY92DyF0K2ckpJJNdOmspKBbCsj57_q5ODXAHr3YzKo0kMf2wJBg7e_wStf0pC-tQz_VAIAAgbGzkBZpvp0oW2hOraTJ2ZNCTENohly-1=w800-h600-k-no"
"411_1","Carolina Cardiology Sleep Center","Fort Mill","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBe-g6WnUrjCeKQ1Ngn_kSp8qvXZwRn8NTLohy_wvMltttWf7YCGusgJiPeMi7rTCzkxypGNZbiu-tzF7RXJnSJWZ6lwfZ30mdbIPzJcHmz28DGxenb1NpEuTZe46fkdiF=w408-h544-k-no"
"411_4","Carolina Cardiology Sleep Center","Lancaster","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZLrxPBo8VpzKPcxUEK1R-q9k0oxDQRbgYn9uCGJuOL47H7czqQGldTN2jVRnHYRYAkE7InTH4zhLqGUXYMb16pukZdcjDF8DtIyjAuVx_HAWir8y7mfk-ak2z8Mma8MiwzPmYzQ=w800-h600-k-no"
"407_9","Specialty Center","Liberty","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1tbt_Rhd_SecUPJhD3roaxyDuSZrt2d5sf2CapCWtTcHT356d-B4MCQ8VcPUE2Xmpmgp8J9auHGFFl-Mlakx60IBxk4d9QiizgVXGDjAYWRfuGTrmJ6383ckx6HN_dE6mu_-H-A=w800-h600-k-no-p-k-no"
"411_3","Carolina Cardiology Sleep Center","Rock Hill","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyssIPEpa2hL5k6OXtup8HktimGtVvG2oY5d8szwHUOarFfLXuei7L_m9x9huRypVGksaWtKx4GjoLZNgLhxG89GnpOjE2SFe3-hBg8L8lbcbJZsq8BYocEe354M-YQxjktrwt3eA=w800-h600-k-no-p-k-no"
"416_1","Colonial Sleep Lab","Sumter","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsIvEryWUOk8YZtQyTUIv9dYcSHQfnRbr-0HjrOJLVjids9OYobH-1dofU5ncDn6UgnFd6bNCKUzMevtVGBxGRCt1mf4uMkq0GB7mGm8-GiSoJpYuObiVlWSHaRcNfe8DgekS2=w800-h600-k-no"
"415_5","Innovative Sleep Solutions","Lugoff","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyH-kP_1H3JrOZMjiIutSJfwSnu7v5uyahqBa5X8v7RoigY3P-NrkhmsAtp1Kix6oX5aW50VuBjaj3QVXgDDLoqMxQ51_v-dcz78sca1-iw8iqJNJ_VZKU8zcGAPp7HA4ATl0L_BibQx7n=w800-h600-k-no-p-k-no"
"417_4","Terry Brown DO","Harrisburg","IL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7DDkb465Bc-Q4LTD7kxTNx3BGbyWchw3WwobDYaEc8TyzHIZ7pD5ahuvMIsrGF3oJDwFgvuPQJaVrNwrI_RinR1sRvYzkrXSsaJsi_53jxNViOo9hdXcgJTlbsFuXtkWGZSG08Q=w800-h600-k-no-p-k-no"
"415_1","Innovative Sleep Solutions","Sumter","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6HVL2hNSZEH9IRMcacS8wUFx8iZbs0UuZhnUknPZ2KmHhIF7SuDPpyLuHe62hFEQJVy9-V8pay1lsV29vy-SaP9iA_843kwNoj4ZPMUl8hy2bJ82A_DwXpKTcTscR6ynb27S73emglBY=w800-h600-k-no-p-k-no"
"419_1","South Carolina Sleep Medicine, LLC","Summerville","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnrJG9t1fhizkzwUug528NySVUpq_6X7OVH3DnMTkvjb3xj9D06MRQZEvepmBS4VgnP5qcKtb_orS-wkyLWH9Z-avoMXTie75BuqPveqjzOUtTXtK2Vt03KE5v9VaWWq7co8sBvg=w800-h600-k-no-p-k-no"
"430_1","Catawba Valley Medical Center","Hickory","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUzI1RVhIGTX2UersclyJ2F9AG6qiTxlIVWHaNQLUJDklDUtnnMdouvZ6uerfFSUrohMzfvHcuL1sAwPjnD8na-gqByow3YqSYqWWrG9F8Wckoz7ODnDJhRHHXLsPt_5Rqy7wy=w800-h600-k-no"
"446_1","Marcum & Wallace Memorial Hospital Sleep Lab","Irvine","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEVKEIFUBmiMXAr5ECaTytz4hobqa8yeRLSLgpYpbD_2aLXnSI4JWFw20dC0MGovIZbzdJHqpy2RP9GZwiLKiBs_PRYec4q4BAKn9Mn9E6Mmw2N0OpctCi56Dwwcf0wIkgOYaY=w800-h600-k-no"
"456_2","Advanced Sleep Disorder Center","Lake Mary","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdrF-mIG3cdQOFhPbPcy_Fkz9cc7Ge8zBk0Z1CF9tcDx2KjvwDnYxHjc00mWSg5XG_fMwoKkLyuqwFfOoyG9G01GWsBJilE1IxWbYJbJeXH6jVW9kVozrDm1XisTTAAj3dK5JdeQ=w800-h600-k-no-p-k-no"
"440_1","Tampa General Hospital Sleep Disorders Program","Tampa","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9RWt0BxDz_TAXS6qtemg0ejw0AmC0Z5-HzVfXFbVy8xKZu1eRU24LFKmoZZuK9xDBc1OMDxyBmpGWf9YzO0-k3dBzfMqkMsox85dqKe_tBKQZ9LyB5KUWSBV9wZso_IE9uicc9A=w800-h600-k-no-p-k-no"
"467_1","Institute of Sleep Medicine","Altamonte Springs","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw76r7v144rxBcVU6VDj7hRcYNpBfmWnPKRXlq3l6LaqoWXSdK3JFN6998Hc7yPpduBN4c95zhcXhJdT02ewh9dbeJZHyhr0DQU0zz9uCi_tISJ3QacZvLpTxtSWga8uLApXl0=w800-h600-k-no-p-k-no"
"475_6","Childrens Sleep Laboratory","Winter Park","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwY1OzyBKnMIGTK_FjK7Hu0XKo5yz2e9HZffaqwYyUcurEK14O0Ivw6GXaTiES1Zptpn6u6HQvQcv3ujZ6hcgL4FWxpusbFon8sQvhVo5ojgB5_AYRuo1QO9UNG9VlyRHI-QH-rqw=w800-h600-k-no-p-k-no"
"473_1","Lexington Clinic Sleep Center","Lexington","KY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzB_LLC6tNkMZKTpA66eicebiV5Q98O_cBowXGlHWEex9c1ydFikcv28y26161JJT5l4_QEKgdV2JRE0Y9hxLOT_0kF2dJJHRcuLDzvZvIdREciSzyHa5OG8cB8ty0y-MufGpmPPQ=w800-h600-k-no-p-k-no"
"475_7","Childrens Sleep Laboratory","Port St. Lucie","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNV7DFHGY8l9O2GiqLsuXLd6XoxmwOPu2Ryl2Y6FKdqrbY-3YlH-C22-_mbxvH6BS6J--e5pWpR8E5KvKJfpu7pE4N3ARAF2oJu1lCYLYJjKucntfNg6Ysmzp8Ynkj7hP2_4ao=w800-h600-k-no-p-k-no"
"475_1","Childrens Sleep Laboratory","Ocoee","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqo1QWF_PCBYG6eghyzuBRA0LGZGq4XIe8jgRlDuu_qZ4qHpPDtHDh_ytgharu68006I1usBtOU3Ppbn2qtn1mlMEspnnSafcmMTxhQMLFQH2CNMRo7yXNdtJX9RgZJBvYqbTO=w800-h600-k-no-p-k-no"
"475_2","Childrens Sleep Laboratory","Jacksonville","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqkTCulMb8hUAAuyzooaguzOkkixCWIZCsVH0uckpVY-TPQX_bq0vwtV3mlhtTQCByp89fsWpXcKBFGpbnBbd6_uyj1h3IihGeUvlhg-KKQ9GR8E66VX2LozkNwzK_628cJg-UJg=w800-h600-k-no-p-k-no"
"475_4","Childrens Sleep Laboratory","Orlando","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGl0W5DUjeqpvolruXOtTh_FnU365tuyLhNEwHIYTD4ELBsLHGnQRaX7gtGz5_7UYwnw8U64oce70vTx725Qexk78lYvVX2t8xunnOttiWpKvOKUWuUGmUjoRwelbi_QJ-ALg=w800-h600-k-no-p-k-no"
"491_1","Atrium Health Wake Forest Baptist Sleep Disorders Center @ Wilkes Medical Center","North Wilkesboro","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzR6E2-ZT18MS__cCJfGPmC9TAUkrU9KjxnuXzNfH-yj3KOScl5-xhMZNAVkbDOc4e9XWS_NLztR9XuDGaiHV5dk70E4Hd0kNteR_InkPgj7FyRANqgD2zXczRWR6uPjHZ4dBN5mQ=w800-h600-k-no-p-k-no"
"483_1","Deaconess Gibson Hospital Sleep Center","Princeton","IN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwvV3DZd3iKAGQK_b-xrkHa8JhJxIcuWk86L5fxZ28S92cGvvXM8NJymhR7HhP29vRonLVDcWvCgDwoZxq4NA2E4R-rYdRiFeu7MYsWpq0TqBNBFrA7UHkVGVWfcMNxUSOozS3R=w800-h600-k-no-p-k-no"
"496_2","Comprehensive Neurology Clinic","Orlando","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhe3BWSUiDdXCk5FbZ0IHk3kEd3Uct9cc2ahNr7zfs4E-61BRp7u-Wj7PeUEXBgyTQnvABNhaVKLmz4XABC9LVaI7QCZOPsRAin2tgVhIn3JpN_oTakFCDQrCKEdyk7aFQy6r4Aw=w800-h600-k-no-p-k-no"
"484_1","Gowani Medical Sleep Disorders Center","Orlando","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHM66tWWP3HlHF1iSmPcnSMpwSjA3lk0CQatB3hSS8EG2Yr4Vhu_ORNZk6JA_t2Mgu8DrMxmPcleXIOvjE29GNNhXMqOZYgJEeIaZdCIXChZzBPontr5rCaKFTFHRpnH0LOOwp=w800-h600-k-no-p-k-no"
"507_3","Sleep Disorders Center","North Wilkesboro","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwACe_ymE9GuL6l0pS69aZP8kmG9pofsT5fNbOI2jG6NSXUxlhr5jPolcuAgwYn0yKfjU1TJN74R2gwHbvObiOh83GroGofXWsMFREpIg6ISDDtPW8y9Z59Z-qxPhsxRTJkyNw_P6tXlehM=w800-h600-k-no-p-k-no"
"501_1","MUSC Health Florence Sleep Center","Florence","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2DBPaEYSf3pmdOqkHIFpat2Pniybid9t8v-UPmTMNNnqsIDn5x-TE6lifdnij6HxCKW9Gy5qTDGiRf1pbzZ-QzF6wnka5tzVuOBxceYScli5hZUgxPkMKw3xxBjq_AYfzpHo=w800-h600-k-no-p-k-no"
"504_1","Johnson Regional Sleep Center","Clarksville","AR","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyi17orJoHJ96WuaRYmdVDKK6OIonqQgn1fYAFb80J2pZ4fq5TYGUGh65vj1ZkBvc0Zb06OMkmgNBwkKaU0NqIKAfZmoGLz1e6440BVd34bmMxXKMhYrm9M3O9J1N25aUg9wEgYVw=w800-h600-k-no-p-k-no"
"509_1","Clinch Valley Health Sleep Center","Richlands","VA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbvj7GE1Jpugd8zl-1W39pV-hJyFJRl3vQdQ_szbiFXTtNNrU8MBRXzG1F-XkF3cEuU9LtsdD2tnfhbUYYnvjIICITfCn9w77mlSLl6v3jOOmDHj5dJ6yj6J9UjH00-SmdW57GWg=w800-h600-k-no-p-k-no"
"500_3","Nemours Children's Hospital Orlando Pediatric Sleep Center","Kissimmee","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCRwvwSk97FU1nAu5xUbdWENRcUHJmqof-DdDpckRFdMRZpnhtVb1rJ4NwSMGPGNz0yNMaN-zhmaklDkjP6QeZOIdpX0VXwAGmifMk2-d3dl2_vbQzsDg_oHKu_usOfTQM5Fnm=w800-h600-k-no-p-k-no"
"505_1","The Sleep Center","Sarasota","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxym9mSPmPN8y-DW5-BHgaAfy7TbP-YtdNCcgL6NkZpH33esbLHzKK-Kpt58b-nJdTlNidLgbZSzPwhfvh3c9U71jvOBCheDszPbnWvTfJpD29H_5z-qhopTfJbDY-fCbwrs9h_=w800-h600-k-no-p-k-no"
"507_4","Sleep Disorders Center","Salisbury","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQr-8H3pfGwkEzgLeeXMns8bb8O5Lyg1rCkBT3e2WyABs9AdkUj9ps8BnY9RzJCa0R6P4OYwoojQPSztLtg7F3DK3EREHDgjfeTWMCenblXAtMXP-y2wEWuJL7MSfIGLT-1b-YVA=w800-h600-k-no-p-k-no"
"512_1","Johns Hopkin's All Children's Outpatient Care - Sarasota","Sarasota","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnV3oLUMYgPmh8T4IsmAumSJ_9MSxZrqGitwBmVCQfu5PGhFIkyAbxxqC8xKJb4j87cbOBkgilHjOqkhjdARk4pmrI2hWltIp-VXT9xlKQqtWe7myMqgNZ65tRksWY5irOQ4k=w800-h600-k-no-p-k-no"
"510_1","Daviess Community Hospital Sleep Disorders Center","Loogootee","IN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsatu945Iv0mcVPRWJDfvFbZbxEpqqhLQMVTpXaeGLe_i7Tv-_QaYiB1uz2vkJqh-KhCw2RqBRXhZgZx_0tG1ONyiL-Fs8tVO_dys0Y5q5tuUs9YkzBDdsJ2PmhcCLaTP9ZINb=w800-h600-k-no-p-k-no"
"510_2","Daviess Community Hospital Sleep Disorders Center","Montgomery","IN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFJWSWlOFoRc7k-jhF_0EIfbFYWk5jLQzr9YU9kD7FgRAXcedZMSNfYaxToZXNsOrkupUOxw9H27ls6pEW8QrTxaHHz99MjIGp7rdoS2WSDpbyzIz_a2VGYB6_wB0s0vHv7z3T=w800-h600-k-no"
"523_1","Intermountain Sleep Disorders Center","Salt Lake City","UT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfbZ9Mn2Ih9wNAaol5aqaCmMuVJVoqqXxlvdhSepx1CN_0BAVFSnoihi_QevqXotk15YtiNowl3dVNoqQW_edAmRzf1AZtlpifm6lGfp4ZFlfmR0I0vXBEMxZ7HJXrG1XhjLcb=w800-h600-k-no-p-k-no"
"524_1","Elite Sleep Solutions","Beaumont","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUmCP02gaSjBaz69mVkdulLoEe8ca4z1-muqM4GSkkyKn8nlzQ8wd-nxUMG3ify9Wz6Xgp52TNGHDcPf162GzGREjDGyWsipnvMxarOMVzVin1zVFt41pr5nuFfjGK6F-NFtsx=w800-h600-k-no-p-k-no"
"519_2","Pinehurst Medical Clinic","Pinehurst","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKcfv3X7ux24rF-ckOhGTkTWBCLpHFefR0HjfN8wWTTzXWE0GBDDbvDJHm5feIlZ1PqNFCQIY7LyvjbPoI94sp7WBdiE7zfX97GPbIOPO4_F8WKq0PgK2iPpGldt2UpIy5k7sURQ=w800-h600-k-no-p-k-no"
"519_1","Pinehurst Medical Clinic","Pinehurst","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwayNVJjmn2vIUuyCyhtWKlBSCNeDwfmIGeGxc4bHqukCkjb5HkMff56xed8_OMfRGQe_wON1gJWiw8h37E1bj6SGd-VVfE0MXGRH358jI7XsY0-6uJcwAlYpDXHQGaqFdZs_PE=w800-h600-k-no-p-k-no"
"537_2","Children's sleep laboratory-Melbourne","Orlando","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx-QF12pUwl_ZBqs4ZKuv4exJBn65_WKS_GtYHKmaN5uoeZIgAOy0gz55udvtEZZUk8iutDAYhwMK_4L1lmfF1vea1lkBbj8miaRpIlLwPdaxk0vYjU-uh8_HnaqDQEeIVDL595=w800-h600-k-no-p-k-no"
"535_1","Space Coast Sleep Disorders Center","Melbourne","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxElsj2cGWkigatfneZnkKRO-YZYrdF00-bcsJtrQA5X5ELPfaKq7uoNttkytAshrc8bwtfOhokW2_N9eGTTx4YbaZYbCdd-HjTOgRtijyBu9E_LqhXMfCEbaq4j3kBOWl1YjEv=w800-h600-k-no-p-k-no"
"537_3","Children's sleep laboratory-Melbourne","Lake Park","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOhDwSodY3DSgdODFKksKdaaQCW7vVirLw9awJG-QqwuY6l5V7X2gPv5bbXZLoJo83uLxGDMp040v7on5PhIXHRMLI_OXTMJaxPZP05EehU4vuFnbw_f9Pf-llumyaD_ygarw=w800-h600-k-no-p-k-no"
"537_6","Children's sleep laboratory-Melbourne","Leesburg","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwArtVzFmcpa-8Qmqsr0qnyzPdtSLalC0lOTZ6WpkqpAYKEpb7hm2WDudF99aq_2VecjoH9UFkkEoF4M6QUPPa804BioZA36Pw7f8c9Q-2UEb_4TS-MJWQUG7XY26wfaK0fC50bkg=w800-h600-k-no-p-k-no"
"541_1","Atrium Health Wake Forest Baptist","High Point","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPF4I2PdhcY1AjbH1gjx2Ii73bDJP6aPugrZhW26x89RWylSVUKqpCaOIfDObnml0jtf51VKnkTiYNBnItnDWZgaqjMB6MPK-LRFRqZEv9VbIkQM23nF09t0wVPUrHgSmzMaTz=w800-h600-k-no-p-k-no"
"552_1","Sullivan County Community Hospital Sleep Lab","Sullivan","IN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxiX4QQEUDdJbgj03Vm5WuuHOjimOyfBFR7qJDj1ONldidzOGyPnWTFNx67AKKMk1WmxfgZZzABWE2UjD84ZhOpthTbqq9GaRoDn74-cjfs4fdQEDMwIBZUeHuNCH9YahYmniPq=w800-h600-k-no-p-k-no"
"561_1","Health First Sleep Center Melbourne","Melbourne","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJBOJzCVUtvImAoEcvtY9IexPO1XVW7mn6XZy2t8FNfvNKdIcNRdbyl94MvxtFCiwIDsMIl2lT2mpKrpa0JbfPsI4g4mDBiXNgw2M-OKjn16d07F62nRijIKAey0r2ogl-InvKCE5RI4w=w800-h600-k-no"
"547_1","Mercy Hospital South Sleep Center","Saint Louis","MO","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDHKw6Ql01LpseObuW0oG5dXsGyScj32NYrG3tTCQBhM2O3n5r_sbz8yPQMebc_HGETJDiMYQGtiNmL21WTa0kjk_fcMXv3YAgsRvUgtzyHH2Ygdp57A8wC5iICYR8RKlcY0o=w800-h600-k-no-p-k-no"
"545_2","The Lung and Sleep Wellness Center","Mt Airy","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaWgxnqdg_dHu33MQ-e5cugRlI1w21FgddgyRuoIJYg0Eaj1VttClSJzIg2VXSZJOQoyEKcPoZFzY3VG7iPPLlt1tlnzK_MMAYkfTLjaWFP8LE3AGIMGd--W-StXXgQCfJq80=w800-h600-k-no-p-k-no"
"546_2","Pulmonary Sleep & Critical Care Specialists - Sleep Disorders Center","North Port","FL","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKgRPPGAgE7iZoue7ylLRDE38OCP_g4qCqSFL-_K6tHAbKYqQCGx-Fzr4mnyU2-KAi0-mPBiye74f77h2lrx6ET8emvTA-nPsGjc1M17FMKfJWuyZieVGcFVQdyeqg_g86VfQ=w800-h600-k-no-p-k-no"
